quantity,mean_mass_concentration_of_pm10_ambient_aerosol_in_air
units,ug/m3
Aberdeen,Blackburn,Bradford,Bournemouth,Birmingham,Brighton,Bristol,Burnley,Barnsley,Cambridge,Cardiff,Coventry,Crawley,Dundee,Derby,Doncaster,Edinburgh,Exeter,Aldershot,Blackpool,Glasgow,Gloucester,Huddersfield,Hull,Ipswich,Leicester,London,Leeds,Luton,Liverpool,Manchester,Chatham,Mansfield,Milton Keynes,Newcastle,Nottingham,Northampton,Newport,Norwich,Oxford,Peterborough,Plymouth,Portsmouth,Preston,Reading,Swansea,Sheffield,Slough,Swindon,Southampton,Sunderland,Southend,Stoke,Basildon,Telford,Middlesbrough,Warrington,Wakefield,Birkenhead,Wigan,Worthing,York,Belfast
30/05/2020 16:00:00,6.1684,12.4418,15.6220,19.4878,9.8786,12.5741,18.1787,15.0443,12.1129,12.0950,13.9898,9.7410,15.0550,8.2893,10.4857,12.1562,9.8663,20.5783,15.3692,11.9654,10.3779,11.0000,14.1259,17.1909,15.6556,10.3446,16.2474,15.2503,12.0417,12.3714,12.9462,22.5074,12.4493,11.1935,12.8919,11.1231,11.6441,14.7504,11.5573,9.1217,12.4891,18.4459,12.7433,11.3074,14.5217,13.6152,12.0582,13.0684,13.7181,12.6364,12.9868,23.1496,12.2349,15.5953,11.4416,12.6958,11.0609,12.6884,13.2211,11.0296,12.3706,15.0165,20.5214
30/05/2020 17:00:00,6.3747,11.9636,14.9906,16.5465,10.1770,14.8685,17.8719,14.3330,11.3388,10.6650,16.3949,10.0513,16.0650,9.3071,10.2600,11.9618,11.0600,21.8478,15.9000,12.2000,10.5662,9.6053,12.7014,16.8061,15.9222,10.6566,14.7450,14.6542,10.7042,11.8052,11.6459,20.7138,11.9200,10.3458,12.4074,10.7896,10.8765,16.6112,12.2603,9.3826,11.1387,20.0081,13.2544,11.6564,14.0747,17.4728,11.5549,13.0684,12.9867,13.2945,12.4189,21.6244,11.1835,13.6698,10.0832,12.1518,10.2188,12.3098,12.1822,10.6211,13.9647,14.5967,18.8229
30/05/2020 18:00:00,4.8544,10.7945,14.8189,13.5215,9.9167,15.1389,15.5466,14.1093,11.4069,10.5250,16.2136,10.0974,14.8000,8.1571,9.6000,11.7315,10.4937,19.7261,16.0846,11.6654,10.2300,9.0368,12.7791,16.3515,15.2333,10.3904,13.5590,14.3435,10.5333,9.6688,11.1900,20.7191,10.5760,10.1570,11.7956,9.9060,10.5353,15.1536,12.0286,9.6391,9.7571,16.3027,11.8111,10.7101,14.4229,13.6625,11.0014,13.2421,12.9566,10.9945,11.7849,19.6911,9.1963,14.2442,7.9970,12.0119,9.0609,12.3955,9.4811,9.7803,14.9824,14.8143,17.5129
30/05/2020 19:00:00,4.1987,10.8182,14.0819,13.3227,11.0895,14.6981,15.4115,13.8845,11.0379,11.6600,16.3898,10.9205,14.6350,7.2143,10.2114,12.1079,9.8947,20.6565,15.0115,11.4519,10.3084,10.6842,12.5669,16.2091,14.3778,10.7518,14.0203,13.6525,10.8542,9.8987,11.3669,18.5277,10.6493,10.5327,11.5096,10.0963,10.5235,13.8520,12.7327,10.5391,9.8706,15.5541,13.7922,10.7201,14.8506,14.0979,10.4596,13.0158,14.1518,11.6145,11.5698,16.4444,9.9927,15.4512,9.4010,12.0369,9.8551,11.9955,9.5833,10.2465,15.1412,15.0626,17.8672
30/05/2020 20:00:00,4.0215,10.9927,13.8693,12.4622,11.0389,14.5833,14.6079,13.7680,12.1095,13.6300,14.6424,11.5436,18.6400,6.8143,9.7343,14.0787,9.7600,22.4087,13.7288,10.7556,10.4764,10.6158,12.9906,15.7091,13.8056,10.8361,15.0570,13.9768,12.1875,9.1312,11.1979,15.9947,11.0387,11.3402,11.8691,10.1731,11.3676,12.4872,14.0508,10.3783,11.8731,18.9189,15.5133,10.5336,13.2000,14.3830,11.0399,13.1632,12.9843,12.7455,12.0830,14.0333,9.8936,15.1721,9.7782,12.2107,9.3304,13.0804,8.9322,9.8254,14.5588,15.0714,20.0532
30/05/2020 21:00:00,4.2949,11.7545,14.3409,14.8116,11.7479,16.3870,14.1000,14.0381,14.1862,15.7450,13.5644,12.1103,19.7700,6.0536,10.5029,15.8562,8.8611,21.1870,14.8038,11.0617,11.0494,10.9105,14.4014,16.3485,13.1389,11.4843,14.6616,14.7718,14.1375,9.6961,11.4398,14.5585,12.4133,12.1850,12.2632,11.2672,12.1647,13.5000,15.5397,10.4435,14.1244,22.4784,14.5200,11.0711,13.0337,14.5996,12.7286,13.7316,12.4012,13.1600,12.7283,12.8830,10.7275,13.7512,10.9455,13.0500,9.5681,14.3152,9.5244,9.9493,16.1000,15.5297,23.0587
30/05/2020 22:00:00,4.8139,13.5491,15.9717,18.1721,12.1782,19.7852,13.1099,15.4680,17.0853,15.4300,12.1831,12.8513,18.6800,5.5250,11.9200,17.7258,8.0621,19.5826,15.7019,12.0951,11.3373,10.7579,17.0489,16.9970,13.0500,13.1723,14.4413,16.0333,15.7542,10.7000,13.1541,15.5979,14.7760,14.3963,12.2654,13.5015,13.6912,13.1528,14.8583,12.0783,15.4496,25.0595,16.5144,12.5389,13.7940,14.3283,15.3277,13.6421,12.1699,13.3527,12.8396,13.8800,11.2725,14.1767,10.8267,13.5018,10.9174,16.2134,10.4167,11.0676,19.8059,15.7308,24.1970
30/05/2020 23:00:00,10.2025,16.1436,18.5890,17.5837,14.5992,23.5463,17.9731,18.1196,21.6828,15.7950,15.6780,14.7667,19.6450,9.7357,15.1429,21.5674,9.5589,19.1435,17.2135,13.7901,11.0589,13.6842,21.1158,19.5818,13.6333,15.8578,15.9296,18.4898,15.6042,12.8662,16.4055,17.4383,18.4360,16.2093,12.2912,16.4097,16.4676,15.7704,14.6784,15.2261,16.3252,25.5730,19.1156,14.7691,15.3554,16.0276,19.8915,14.5895,14.6795,17.9018,13.2585,16.2430,15.4771,16.5140,14.0752,13.6839,13.6420,20.1009,12.4744,13.1549,21.6765,17.7505,22.3279
31/05/2020 00:00:00,8.6595,16.2291,17.7181,16.7552,13.6202,24.5204,16.0146,18.4299,20.5414,15.1150,12.6085,14.4872,19.8050,9.1464,15.5543,20.4663,9.4232,18.2217,15.6000,13.9840,11.1612,13.7684,20.2820,18.9091,11.7111,15.7747,15.6488,16.9819,13.4958,11.4532,16.0058,17.4596,18.4427,14.3879,12.0184,16.9343,14.9735,12.8064,12.9472,13.6087,16.6655,24.3000,17.2767,14.7470,12.6024,13.0488,18.3479,12.7368,14.2904,16.4436,12.6792,15.6511,14.8339,16.2791,12.2931,12.9839,12.6000,19.0482,10.9222,12.4592,23.6824,15.9264,20.7756
31/05/2020 01:00:00,10.2772,14.8836,14.4213,16.3651,11.5755,16.7593,15.2281,15.4598,18.4224,9.9900,15.4119,12.1462,15.4550,9.3179,13.7257,17.8410,8.2147,13.8565,12.1385,13.8358,11.3430,13.2684,17.3432,14.8333,8.2944,12.0578,11.2388,13.5825,10.7375,9.3987,13.4578,13.0979,13.9693,11.7570,9.2904,13.8754,12.0882,14.4264,10.6613,11.6739,13.4832,17.2324,13.7533,13.9087,11.1518,15.4424,16.5451,10.7474,13.5205,13.9564,9.7906,11.3541,12.5321,10.6302,10.6485,13.5726,10.2130,16.0946,8.9078,11.4310,15.5706,12.8462,13.4119
31/05/2020 02:00:00,10.0190,15.3527,13.7906,16.8291,11.8156,18.9815,13.9771,15.2959,18.1336,8.6800,13.2898,12.2590,16.9450,8.7964,14.0714,17.8180,6.9558,15.6565,13.9231,14.2160,9.2958,13.1000,16.9496,13.6606,10.2333,12.5614,12.1542,12.8508,10.0375,10.4195,13.8930,15.5532,14.0373,11.4084,9.9272,14.1306,11.9765,12.2432,12.6724,11.7609,12.9151,16.5703,14.0111,14.4114,12.4193,13.4915,17.1629,11.7158,13.6675,14.0709,10.5698,13.8793,13.2128,12.4698,12.8426,12.3292,11.0087,15.5696,10.1533,12.1352,17.4647,12.1692,12.2856
31/05/2020 03:00:00,10.3494,15.4491,13.0488,17.5558,11.5525,20.6685,13.0814,14.7536,16.8897,9.0200,11.7305,11.8513,17.5650,10.0179,13.8943,17.2494,7.6600,19.5565,13.6250,14.5667,9.4901,12.1474,16.4482,12.4242,12.8556,12.3771,13.2895,12.2435,8.9625,10.9312,14.4398,19.7298,14.2893,10.5888,10.8618,14.0276,11.6941,11.8360,13.8412,10.7739,11.8546,18.7757,14.2156,14.7698,11.4373,10.6145,17.7291,10.8421,12.9566,14.0564,11.8981,16.6237,12.9624,16.0372,13.8228,12.1917,11.5348,14.4795,10.9433,12.8662,18.8706,11.6659,13.2478
31/05/2020 04:00:00,9.9658,15.5745,13.0055,15.9442,11.8451,23.3926,11.3435,14.7175,12.8155,10.9400,10.8424,11.8359,20.1850,10.7214,13.9771,16.2539,8.3916,19.3739,14.3788,15.2123,9.9091,10.7211,15.0748,12.6667,15.8778,12.7723,16.0115,11.8079,9.5792,11.7208,15.3258,22.7766,15.5933,9.9570,12.1169,14.1448,11.4176,11.1720,14.8276,9.8348,11.9815,18.4243,15.3589,15.1047,11.3651,9.7067,15.8230,11.6000,11.1518,14.2018,13.3547,17.9252,12.6881,19.2419,14.2743,12.2792,12.6014,13.1893,11.6733,13.9873,21.2294,11.4604,13.7020
31/05/2020 05:00:00,10.3392,14.9618,12.6583,16.0994,11.9202,25.1222,11.4814,14.5608,11.4612,12.4800,9.7864,11.6179,23.5550,11.0571,14.0286,15.2680,8.2442,18.5087,16.9462,14.3309,8.6681,10.6158,12.8583,13.8394,16.9778,12.3880,18.1362,12.0497,11.1750,12.3481,15.0915,20.7894,15.7467,9.6981,13.1963,13.9134,10.9647,10.5120,15.0668,10.0478,11.8689,18.3784,16.2544,14.2128,12.9084,7.9304,13.6324,14.3000,11.1771,14.1964,14.4472,15.7074,12.0752,19.0860,13.5317,13.3631,13.5478,12.6571,11.4889,14.3423,23.4765,12.5297,13.7259
31/05/2020 06:00:00,10.5810,15.0800,12.6165,17.4442,12.6774,22.8611,12.5376,13.7856,13.2328,15.3400,10.3881,12.1000,25.3550,11.5036,14.1743,14.3281,8.4653,18.5739,21.0038,13.5654,8.0411,11.2632,13.7612,13.2788,15.3056,12.3506,20.2812,12.6328,13.9625,13.2078,14.7407,17.6234,15.6960,10.9981,12.8941,13.7090,11.7912,11.0512,15.5020,11.5217,13.9630,18.7973,18.9122,14.0060,16.3434,9.1707,15.1343,18.2053,12.4639,16.7855,13.8075,13.3681,11.9670,18.2907,12.9752,14.0970,13.9377,12.8527,11.8800,14.1930,23.1353,13.3077,14.7746
31/05/2020 07:00:00,11.3342,14.5873,13.0591,19.3983,15.1066,19.2000,14.3312,13.1010,13.3586,17.3600,12.6763,13.9692,23.2700,12.9357,15.3429,13.7517,10.4589,19.5783,23.6519,13.0753,9.2848,13.2474,14.0935,13.0212,14.7500,14.2337,20.9317,13.0689,17.0417,13.9558,14.6459,14.9979,16.6507,13.7262,15.6816,14.8672,13.8735,12.5792,15.8784,14.5783,16.3445,18.8324,21.1544,13.7376,19.9699,11.3293,14.8249,21.5474,15.3530,20.4109,15.9075,12.6289,12.9477,15.8302,13.8673,14.7440,13.0261,12.8143,13.3289,14.2493,20.0059,13.4209,16.3721
31/05/2020 08:00:00,11.5924,12.5727,13.0906,20.2419,15.6837,14.3611,15.8486,12.1062,13.7784,15.1550,13.6356,15.1103,18.0200,12.0286,15.6143,14.5893,10.7958,19.8174,23.3904,11.0531,9.3114,14.9895,14.3755,13.7576,14.7000,15.9699,18.2486,13.5311,16.9792,12.9260,13.5970,12.3053,17.2173,16.3439,14.1353,16.0716,15.8588,13.2152,14.5809,17.6913,17.9109,19.4757,21.1067,12.0228,22.1651,13.0067,14.9122,22.7895,17.9169,22.9000,12.9189,12.6674,12.3220,11.7860,13.0604,13.8149,11.7986,13.6464,13.0333,13.8014,15.5765,13.2165,16.3552
31/05/2020 09:00:00,11.8278,11.6036,13.2827,19.5448,18.0428,10.0185,17.0419,12.0588,14.7388,13.5550,14.7390,17.6692,12.8900,10.5286,17.3371,15.9163,8.9968,17.5000,22.4250,9.8617,8.7209,16.3000,15.1144,14.6758,13.4889,18.1783,19.2017,13.6819,15.7250,11.8727,12.8568,14.9660,17.9653,17.6617,13.3125,17.3978,17.7529,14.5440,11.7950,18.3522,18.7597,18.7973,17.9022,10.5604,22.7590,13.0085,15.9869,23.6632,19.3904,20.9891,12.0604,17.0770,14.2899,15.1326,14.8376,12.6958,10.9333,14.3670,11.9522,11.8099,11.2941,12.3604,16.5129
31/05/2020 10:00:00,11.7848,11.5782,13.8654,19.7686,20.0700,10.6778,17.0312,12.4557,15.9603,10.7200,19.4153,19.4667,9.6850,10.1464,19.3286,18.0601,8.1611,16.2304,18.4115,10.0889,8.2951,16.5895,15.7367,18.9212,9.6500,19.4916,13.7446,14.1870,11.1708,12.5325,13.0298,14.1787,19.2773,14.3626,12.3382,18.9239,18.0676,17.9312,9.0678,14.1913,18.2050,19.5324,15.3456,10.4799,20.2349,14.5523,17.6319,19.7895,18.1000,17.9909,11.5113,17.6363,16.7798,13.2907,17.4842,13.1595,11.4072,15.2938,12.9967,11.4310,11.6706,14.0516,17.2224
31/05/2020 11:00:00,10.8671,10.3455,12.2394,19.0308,19.8572,10.7889,13.1395,10.9876,17.4405,10.1750,17.9881,17.1000,10.8150,9.8286,19.8314,18.4882,8.4242,15.3304,15.5904,9.5926,8.1175,14.4316,15.7122,19.5152,7.8611,16.5241,12.1264,12.8073,11.0958,13.2896,12.5881,11.4862,19.2147,11.0243,12.6176,18.9007,13.8588,15.5688,9.1035,10.7174,15.1487,16.5189,14.8000,9.5886,16.9133,19.1929,19.4136,16.2474,14.5614,15.3309,12.2302,14.8652,18.3982,11.1488,18.7287,13.1339,11.4478,15.4545,14.5844,10.8676,12.0824,13.1154,15.5532
31/05/2020 12:00:00,11.1734,11.5964,12.8228,16.2012,17.0128,10.6593,14.8138,11.7134,19.0629,11.8800,16.7610,15.1718,11.3550,9.9321,18.6114,18.7185,9.1989,16.9217,14.5942,10.5679,9.1380,14.3158,17.3597,21.9303,7.8556,16.1916,13.1453,13.8226,13.0542,14.0519,14.4547,10.6872,19.8280,12.5878,14.8390,18.1828,13.3176,15.4728,9.8151,13.8783,13.7655,14.8000,12.8400,10.6510,15.8313,22.6177,20.1188,15.1526,15.2506,12.6636,15.3792,11.9785,19.0211,10.4884,19.0436,14.6637,12.7362,16.8357,15.5933,11.6915,11.5294,15.1198,15.0343
31/05/2020 13:00:00,12.0734,12.3855,13.9724,14.9384,15.2529,11.8500,14.8296,13.0010,19.0741,11.1800,15.2220,15.6154,10.6800,9.9643,16.9543,18.0961,9.4253,15.2870,13.7250,10.5457,10.4068,14.0526,18.2741,23.1939,8.4556,17.3446,11.4051,15.3751,12.5042,13.5182,15.9878,8.3330,18.1387,12.8140,13.5324,16.9403,13.1206,14.5000,10.8342,13.7870,13.8067,14.5892,11.3122,10.8732,13.6518,15.6883,18.7667,13.6158,15.4639,10.8655,14.6434,7.9533,18.0734,7.8000,17.6713,14.8512,13.6391,17.7768,13.7044,12.0648,12.1529,16.7011,15.6771
31/05/2020 14:00:00,12.2139,14.0964,15.3189,14.9872,14.5623,12.1056,13.7008,14.1948,18.7448,10.0450,15.8678,14.2308,9.9500,9.2107,17.3686,18.3034,8.9768,16.1565,12.5808,12.2481,9.1510,14.4053,19.0266,21.6455,9.0500,15.6265,10.2267,16.4610,11.1542,14.1792,17.0164,9.0032,20.4107,12.9673,14.0096,18.6866,13.7941,14.2136,10.9553,13.2130,13.9403,15.8486,13.7511,12.5664,13.1024,16.9375,19.4920,12.2158,14.3988,13.4127,14.8038,7.4200,17.0661,8.3512,14.8139,14.7821,15.2058,18.2054,13.3644,14.0944,12.7647,17.4901,13.8562
31/05/2020 15:00:00,11.9823,15.5564,16.5756,15.1703,14.0097,11.2333,14.0957,15.7887,17.8276,10.0250,15.3441,14.0103,10.2100,9.4357,16.8200,16.7298,8.5337,17.1609,12.0558,13.2951,8.3867,14.5789,18.9906,19.2667,10.3278,14.8735,10.4824,17.8610,9.8292,14.8208,17.4304,9.4372,16.8453,11.7084,12.4662,16.5910,13.2382,14.0912,10.9251,12.7391,12.7958,17.8000,13.5067,14.0470,12.0663,17.7855,17.6765,11.0789,13.8916,14.0018,13.2887,9.3193,15.8688,9.3791,12.9525,14.3827,15.5623,18.0884,13.2967,15.6239,11.4059,17.8956,13.5806
31/05/2020 16:00:00,12.9937,16.9436,18.0709,14.9180,14.5031,10.3481,13.7063,17.4608,17.2362,11.1050,13.3373,14.1410,9.2200,11.3286,16.2371,14.5140,9.3853,15.5261,10.2885,14.3864,10.3688,13.4000,19.0547,17.6424,11.2167,14.7988,10.7990,17.7226,10.0375,15.1104,18.1313,12.5585,16.2427,10.5178,11.4015,15.7866,11.6235,13.0360,10.8874,10.6565,12.1235,17.3216,10.1744,15.4745,9.9193,13.4940,16.8188,10.3263,12.7398,10.6927,12.8528,12.0333,15.9881,11.3860,13.8990,14.0655,15.3203,16.6366,13.8567,16.3676,10.0412,16.4802,14.6960
31/05/2020 17:00:00,13.6557,18.6145,19.5315,14.9390,14.6626,10.9611,13.3099,20.1021,16.8302,10.4250,14.6271,12.9718,9.7900,11.7036,15.7143,14.4624,10.0211,15.9304,11.4135,17.2877,11.1768,12.7474,19.3209,18.1455,10.0667,13.3940,11.0070,17.2548,10.3292,16.2364,19.4568,12.3011,16.6667,10.1645,13.5596,15.7724,10.7735,13.9312,9.8980,9.6304,11.1513,16.6946,11.4089,17.6550,11.0458,16.8438,16.7207,11.2737,10.9325,11.4273,15.1660,11.0104,16.7248,10.8116,14.6416,15.2250,16.8261,15.6482,15.3089,17.9155,11.1176,16.6516,15.6373
31/05/2020 18:00:00,14.5709,22.0982,20.9780,12.1314,13.7008,10.5093,12.4415,23.5536,16.5164,10.8050,13.0644,11.7564,10.2650,12.4679,14.2514,13.5157,9.9253,13.2565,10.3904,19.6395,11.4350,11.2579,20.1252,17.8394,10.1056,11.8663,11.7034,18.0085,10.6708,17.7000,22.1757,12.6979,13.8680,10.6935,11.6279,13.3940,11.1676,12.8264,10.4754,9.5783,11.1403,12.6892,10.3278,20.4403,10.3723,13.9795,15.3441,11.1316,9.4518,9.7218,13.3509,10.7630,16.6844,11.5442,14.0693,15.1881,18.5391,15.6661,16.0856,20.5239,10.7294,16.9275,14.9871
31/05/2020 19:00:00,15.7430,19.0436,18.1717,14.3262,14.0549,11.4852,12.7083,19.6959,15.2034,10.9400,13.8932,12.7333,12.0550,13.1714,13.5829,13.7753,9.7832,14.4522,10.5327,20.1519,11.2243,11.7737,17.2511,17.8030,10.1333,12.2349,11.9817,16.4215,10.5917,17.6870,18.5310,12.4330,12.7840,10.8327,13.7265,12.4507,11.6882,13.2272,12.7045,10.7391,11.3521,13.1514,11.2522,19.3819,10.6410,16.8576,14.1286,11.2579,12.0145,10.7218,15.5415,11.1830,17.2606,11.9605,15.5921,16.3494,17.6275,14.6295,16.4744,18.6761,11.4529,15.9121,15.7458
31/05/2020 20:00:00,15.4861,17.2891,17.1835,11.7308,13.5152,12.6537,12.4889,18.2526,14.6690,11.1600,14.5373,12.9051,13.2550,13.9107,12.2314,15.6860,9.9326,14.3043,12.2231,19.4704,10.9947,12.1158,16.1144,21.4121,10.7389,11.8988,12.5035,16.3367,10.6500,17.2468,16.8647,11.7074,12.2227,10.3879,13.8059,11.8963,10.8441,13.7400,18.5709,10.1087,11.2866,12.7081,10.9189,17.8148,11.3542,18.1159,13.1437,12.1316,10.9482,9.4255,15.3774,11.0333,15.4550,11.7116,15.2723,17.0518,17.2159,14.8384,16.8233,17.4394,12.6588,17.6088,14.3433
31/05/2020 21:00:00,15.2076,16.1091,15.9906,12.7919,12.8942,11.2852,12.3431,17.0361,14.7991,10.6750,14.2186,12.3103,11.3700,13.9679,11.1829,17.1135,9.8105,14.5130,13.5269,17.2210,10.5966,12.4105,15.5396,23.0667,13.7056,11.2120,12.0722,16.1311,10.3250,16.5221,15.2125,12.4798,11.7453,9.7019,14.3037,11.3351,10.0706,13.0616,21.6764,9.7348,10.7723,14.2865,12.2633,16.4235,12.6096,20.0756,12.4798,12.1632,11.6880,12.1091,15.2830,11.3948,13.2771,11.5279,13.9455,17.3286,15.6522,15.4089,16.7333,16.1042,12.0412,18.7011,13.0881
31/05/2020 22:00:00,14.8367,15.3636,16.5756,12.7390,12.6751,9.7889,11.7743,16.5557,16.9224,11.5150,12.0932,12.3000,10.4750,12.4964,12.1543,19.7478,10.0758,13.3870,12.6596,15.6864,11.1597,11.3368,16.7482,24.5152,19.5389,11.8530,11.8991,17.5350,10.7542,14.5338,14.3593,14.0840,13.3253,10.4131,16.1787,12.3813,10.8147,11.3808,20.7095,9.8609,11.2798,13.9135,11.7044,15.5953,12.3795,12.0954,14.6897,11.8947,10.9723,11.7436,17.0245,13.6622,12.3927,12.6326,12.3653,18.4548,13.9000,17.2179,14.9267,14.6183,10.3294,21.3341,13.0711
31/05/2020 23:00:00,14.2430,14.1018,16.7008,10.5738,11.0311,8.1519,10.1644,16.2309,17.2060,11.9000,10.2492,10.5436,9.0250,10.8714,10.5114,20.7421,9.6253,10.8609,12.1788,13.2321,10.5597,9.4842,16.9209,23.2697,21.3444,10.5289,10.8913,17.9367,9.4833,11.4519,13.5830,14.3628,11.5853,9.6075,15.0228,10.7366,9.8382,9.7296,17.8518,8.6217,11.6605,12.0216,8.5611,13.6007,11.1241,8.3671,14.5239,11.1158,8.7639,8.6000,15.3736,15.5985,11.0642,13.1372,10.6614,18.3351,12.0580,17.4402,11.2111,12.5535,8.6882,21.3890,13.2308
01/06/2020 00:00:00,13.0000,11.9400,15.5331,9.1622,9.1016,7.4111,8.1743,14.6722,18.0767,13.0350,7.9441,8.8385,7.3450,9.6286,9.2000,23.1719,8.5674,9.7435,7.9327,10.3000,10.5437,7.7053,16.5273,20.5636,19.1944,8.9819,9.7268,17.7051,8.3625,8.9507,11.3529,13.7415,11.8373,8.5841,9.5522,10.3657,8.7206,7.4248,14.2241,7.4304,13.2941,8.9243,6.7211,10.9054,7.6795,6.4919,15.5714,7.9105,7.6361,6.8709,7.5887,15.4059,9.7972,14.1000,9.3861,16.0905,9.3304,18.4205,8.5456,9.4549,7.1235,19.3495,14.8030
01/06/2020 01:00:00,13.9177,15.7600,18.6307,9.3541,9.3658,11.6056,8.1830,17.9598,18.8422,17.3200,7.4322,10.2846,12.9300,16.0536,13.5343,25.9230,11.2926,9.3652,9.6635,15.2062,11.7814,8.4895,18.1655,21.5000,16.5222,13.3337,14.1223,21.4966,14.8417,10.3636,12.9699,17.9585,20.2560,13.0785,16.7434,17.2440,12.5588,7.7288,13.6653,8.8783,16.9361,8.4838,8.7833,15.3557,8.5602,5.6311,17.5315,10.5737,7.9747,8.1945,18.0830,16.8459,11.3495,17.3628,9.3861,17.8327,10.6623,21.8643,9.7100,11.5014,10.9824,23.4846,16.5055
01/06/2020 02:00:00,11.9861,16.9127,20.8709,9.3198,11.0642,14.4111,8.4186,19.4113,21.1690,16.0150,6.2288,12.8487,15.0350,14.5607,16.1457,28.2910,11.8484,9.7304,12.3981,16.8432,11.6171,9.6053,20.0050,22.1939,16.0111,15.4217,15.0448,24.0096,15.6083,11.3831,14.3857,18.3670,18.9200,15.0654,18.7096,17.4858,14.8235,7.5880,12.5879,11.2478,13.9798,10.3243,10.8000,16.7221,11.2807,5.4933,19.3150,12.6105,9.8060,9.2655,19.8566,16.7059,13.4945,17.7163,10.8653,18.8202,11.9638,24.5518,10.7433,12.8648,13.7176,25.2099,15.0930
01/06/2020 03:00:00,9.0494,17.7564,22.2898,10.2791,13.0253,17.0537,9.0221,20.6835,23.9224,14.3750,6.1424,15.0231,16.4000,13.6286,16.6457,28.0843,13.2116,10.0217,13.9654,17.2926,13.1677,10.6368,22.3367,18.9000,14.8722,15.1012,14.6651,24.1418,14.7833,11.8792,15.8146,16.6255,19.4627,15.1299,20.0029,17.1060,14.9088,7.5904,11.4884,13.3217,11.9916,9.0486,13.6456,17.2007,13.0843,4.0993,22.7423,13.2737,11.8133,11.8000,18.9057,14.9881,15.1422,16.2116,12.0495,19.5911,12.9754,25.8250,11.0989,13.7085,16.5882,23.1418,17.1811
01/06/2020 04:00:00,8.1165,19.4000,22.8165,11.9924,14.3179,17.5815,9.9668,22.0144,25.6284,13.1400,6.3068,15.3205,16.4550,12.4214,16.0543,25.9854,14.4474,9.9913,14.3750,18.6630,14.3570,11.4737,24.1647,16.7212,14.0056,13.9880,14.2257,23.1633,14.0458,13.1117,17.2933,14.7532,22.6027,14.0206,20.1375,17.5119,13.4559,7.6976,10.9291,14.4522,11.4311,8.2405,16.0144,18.7040,13.5169,2.0774,25.9986,13.1947,13.2000,14.3491,17.7415,14.2096,14.5899,14.9930,13.5752,20.5405,14.2449,25.2321,12.0711,15.3746,17.6647,21.5220,15.7612
01/06/2020 05:00:00,6.4506,21.1836,22.8126,14.5512,15.3984,17.8259,11.6095,23.0515,26.8664,13.2300,7.9441,15.0077,17.1400,9.4964,17.6657,23.9242,14.8263,9.7522,14.9077,20.3568,15.8475,13.1368,25.6691,14.7848,14.4556,14.1169,14.7680,22.6616,14.3083,14.6558,19.6556,15.5128,26.5867,13.3879,19.9735,19.7821,12.8324,9.0800,10.9894,15.1435,11.9261,9.4189,16.7689,20.5268,14.0361,3.2827,28.2305,13.8842,14.7976,15.5400,19.6075,15.4711,14.8450,15.6488,15.6069,21.0208,15.4623,24.4946,13.6656,17.3887,17.9294,20.7407,15.2985
01/06/2020 06:00:00,7.2810,21.9000,21.2181,16.1448,15.7358,18.3333,13.7648,21.9938,24.1328,14.2250,10.0712,14.8077,17.1250,7.7893,20.5429,20.3815,13.9337,9.9391,15.4865,21.0432,17.0319,14.8947,23.9647,13.8697,16.1667,14.8880,15.9322,21.3915,14.7833,16.2013,21.4599,19.0606,25.5547,13.4925,20.0324,21.2903,13.1735,11.0888,11.4472,14.8261,12.7378,10.5189,16.9433,21.6443,14.6145,4.9887,24.8423,14.8947,15.6241,15.5891,19.7887,18.6667,16.7532,17.9395,16.5208,21.7952,17.8043,22.2875,14.9467,19.8141,18.4471,20.2176,14.6642
01/06/2020 07:00:00,9.4759,19.5982,18.8504,17.8209,16.6479,17.6389,16.2842,18.7454,20.1336,15.3950,13.4847,14.9051,17.1250,9.4714,20.8486,16.8545,14.9716,13.3348,17.5192,20.8481,18.3795,15.9579,20.7734,13.7455,17.5000,15.0807,18.4714,19.3395,15.6417,18.8260,20.5419,21.4649,21.5760,14.1028,20.6904,20.1784,13.5588,13.9728,11.9266,15.1609,13.0227,12.6459,17.3000,20.4416,16.3012,8.3314,19.8479,16.8947,16.9337,16.8127,21.9717,20.6807,18.0706,20.2674,17.0030,20.5673,20.2899,19.6438,16.8111,20.7408,17.7588,17.6429,15.0871
01/06/2020 08:00:00,11.7241,16.1255,15.4433,17.7849,16.7630,15.9833,17.5538,14.9948,16.6612,17.1650,16.2017,14.2436,16.4400,11.5679,17.9114,13.0236,15.5305,15.2000,19.3154,18.2123,19.2422,15.6421,17.9748,12.0485,18.1167,13.9783,22.9284,15.9514,17.2125,20.3610,18.2021,24.8245,16.9720,14.4972,21.6537,17.1172,13.4618,16.2728,12.1362,15.1174,12.7235,13.0189,18.2233,17.1564,17.5506,11.5845,15.7568,19.0895,16.7627,18.1945,21.3132,22.4148,16.2743,24.2488,16.2515,16.8113,20.1391,16.1571,18.9122,18.9732,16.4471,12.6945,16.2886
